time,x,y,z
28463,4.22211,-14.97498,-31.99768
28509,2.76337,-14.72626,-32.02057
28558,3.66364,-15.20233,-30.42145
28610,2.37274,-15.62805,-29.61884
28659,1.66626,-15.15198,-30.53741
28710,0.19836,-13.93585,-29.84009
28759,-0.87280,-12.45117,-28.95660
28809,-1.46790,-11.87439,-29.00848
28858,-2.93884,-9.88617,-28.18146
28908,-3.48663,-8.88519,-27.52533
28959,-4.71954,-6.88782,-26.75934
29008,-6.19202,-4.47540,-25.86975
29060,-7.66449,-2.91290,-24.50409
29110,-8.54034,-2.19269,-24.40948
29158,-9.17816,-1.50146,-25.02289
29208,-9.13849,-1.20392,-21.15784
29258,-9.16290,-1.76697,-20.28351
29308,-8.93707,-2.32849,-19.97986
29358,-9.35211,-4.05121,-19.37103
29410,-9.31244,-4.74396,-18.30597
29461,-9.26971,-6.46667,-19.38934
29508,-10.49347,-7.06177,-18.34869
29558,-9.98077,-7.69348,-18.10303
29610,-9.08813,-8.62274,-17.35077
29659,-9.41315,-9.02252,-17.90466
29708,-8.96149,-9.41315,-17.76581
29758,-7.95135,-8.53882,-18.35022
29809,-8.50372,-7.60956,-17.78107
29858,-8.55560,-5.67932,-18.09998
29910,-9.10645,-4.52118,-17.45453
29959,-9.74274,-3.37219,-17.31262
30010,-9.81903,-2.69623,-17.53998
30059,-8.87604,-2.04163,-17.13409
30108,-9.73816,-0.09613,-17.91382
30158,-9.51843,0.61646,-17.42249
30212,-7.70416,1.28632,-17.02271
30259,-7.21741,1.25427,-17.00287
30308,-8.18787,1.54877,-17.61322
30357,-7.84454,0.54779,-17.10052
30409,-8.34503,0.20294,-16.72211
30463,-9.16748,1.26038,-15.82184
30509,-9.31549,2.34528,-16.95404
30558,-9.91974,3.66364,-17.01202
30608,-8.23059,4.11987,-16.35742
30660,-8.74786,4.52423,-16.72516
30711,-7.90253,4.17786,-17.16766
30759,-8.62427,4.19769,-17.08069
30810,-9.24683,4.14276,-16.99371
30858,-10.40802,2.26288,-15.35645
30911,-10.91156,1.91498,-13.72833
30960,-10.96954,1.60675,-12.59155
31009,-11.56616,0.37079,-11.72791
31058,-11.94611,-0.44861,-12.43439
31108,-11.94763,-1.36871,-13.29498
31157,-11.95679,-1.58844,-14.11285
31209,-10.81390,-1.19476,-16.29181
31258,-9.57947,-1.64185,-18.69354
31309,-9.34753,-1.46942,-20.10803
31359,-7.56531,-1.77002,-21.62781
31410,-9.48334,-1.31683,-21.91620
31464,-8.85773,-2.45972,-21.54846
31508,-9.07745,-3.12958,-23.33984
31559,-8.20313,-4.15802,-22.85614
31609,-9.11713,-3.68958,-20.70618
31658,-10.30884,-3.41644,-21.02509
31710,-10.65216,-4.43268,-18.66455
31758,-10.85358,-6.28052,-18.47534
31809,-11.39221,-7.98492,-17.58270
31858,-10.76813,-9.24072,-17.90161
31910,-10.80780,-10.86884,-17.45911
31958,-10.04028,-11.69891,-17.07611
32011,-9.90295,-12.42523,-16.66260
32058,-9.75189,-12.19635,-16.54968
32108,-11.12213,-10.85815,-17.11731
32160,-10.79559,-10.14557,-17.78870
32209,-10.77728,-7.92389,-17.76276
32258,-11.36017,-5.11932,-17.87872
32309,-11.94458,-3.77808,-17.66205
32360,-11.73096,-2.05536,-17.70325
32409,-12.27112,-1.21460,-16.99066
32458,-12.44812,-0.65460,-16.64886
32513,-13.04169,-0.30823,-16.72974
32558,-14.98871,0.60425,-19.91882
32608,-12.80518,-1.49689,-16.38336
32658,-13.83667,-2.51007,-15.46326
32708,-12.98065,-4.52576,-15.41748
32759,-12.48169,-6.37665,-15.59448
32809,-12.22534,-6.57196,-16.75262
32858,-12.19025,-7.14569,-15.09399
32908,-12.69073,-5.90515,-15.70740
32959,-12.28027,-5.53284,-15.34271
33011,-12.80518,-4.96826,-15.76691
33059,-12.34894,-4.86145,-15.47852
33108,-13.26141,-4.72717,-15.98816
33158,-12.63580,-5.67780,-15.58838
33211,-12.28485,-6.52924,-15.59601
33258,-11.41663,-7.20520,-15.78522
33310,-11.82709,-7.53937,-16.15295
33359,-11.18622,-9.46808,-15.08331
33409,-11.01837,-10.09827,-15.55786
33457,-11.90186,-10.52399,-16.44745
33510,-10.31189,-10.45685,-15.25116
33566,-11.31134,-9.75189,-16.16669
33609,-11.63940,-7.21588,-17.48352
33658,-11.35559,-6.35681,-17.42249
33710,-11.74316,-4.59290,-17.06085
33758,-11.60278,-3.00751,-16.81061
33808,-11.72638,-1.95007,-16.32233
33859,-12.43134,-1.55487,-16.58630
33909,-11.24573,-1.51672,-15.64178
33959,-12.31995,-1.44958,-16.36810
34010,-12.24060,-1.93634,-16.06140
34058,-12.44507,-2.08588,-16.22314
34109,-12.29401,-2.00958,-16.14532
34158,-11.27625,-2.06909,-16.15601
34210,-12.08038,-1.01929,-16.32080
34259,-12.13837,-0.36011,-15.66925
34309,-11.85913,-0.15259,-15.79285
34359,-11.38153,-0.25635,-15.25879
34410,-12.18719,-0.12970,-15.63721
34458,-11.74774,-1.09100,-15.13214
34509,-11.83167,-0.67596,-15.52734
34562,-12.29553,-0.77667,-15.90881
