time,x,y,z
84547,0.13889,0.50349,13.64316
84597,4.89703,0.63542,6.99573
84647,7.27753,-1.04585,6.27742
84697,8.84560,1.03879,3.26796
84746,-1.85020,0.46562,18.05345
84796,-3.58098,-0.97380,15.52650
84846,2.76901,1.60123,11.82883
84897,-12.35022,-0.80467,16.97467
84946,-6.28566,0.52103,4.86618
84996,4.47964,-0.86298,9.35619
85046,1.35881,-0.70088,10.91721
85097,11.63698,-3.72548,4.60629
85146,2.46294,-1.52150,11.26175
85196,3.83107,2.31871,7.63167
85247,-0.72621,0.25130,7.57051
85305,5.21098,2.93030,7.20416
85347,4.12648,-0.93097,4.50018
85396,6.12569,0.89818,7.49603
85446,0.83202,-1.11024,8.53394
85496,5.03349,-0.34557,14.59648
85546,4.22195,1.00761,5.26819
85597,3.42567,3.01791,9.58424
85647,-1.69505,2.98230,13.76982
85696,1.46417,-1.77553,13.68820
85746,1.23369,1.19235,13.28673
85797,-1.18042,-2.57475,7.42615
85846,-0.49956,-0.69339,10.92229
85898,0.13547,0.35358,9.11896
85946,4.69470,-0.17902,6.13118
85997,-0.53432,-1.47267,12.04700
86046,-0.01825,-0.72018,9.40195
86095,3.61229,-0.39764,9.02049
86146,-1.15019,0.23683,10.59737
86197,1.35597,-0.02930,2.93468
86245,-0.74228,-0.80949,8.79707
86297,2.09186,0.00813,10.09758
86351,-1.78470,1.15312,12.00447
86395,6.59122,0.63336,5.35808
86446,8.64059,-0.60332,5.19940
86496,3.49271,0.20912,8.51619
86546,-1.47044,3.37895,12.83917
86597,0.94026,3.17929,10.66325
86647,5.80775,2.60205,4.82541
86697,-2.98247,-0.54291,14.94238
86747,-1.19089,-0.91028,3.74719
86797,-2.81154,2.47540,11.47852
86846,2.80141,1.51852,11.19299
86897,-1.92458,0.95432,12.65686
86947,0.47672,-0.75215,11.38783
87000,3.87476,0.17224,4.77014
87046,-1.83298,2.17737,9.95288
87098,-1.91733,1.78012,13.63586
87146,-10.72261,1.35269,1.39365
87197,-0.11674,1.16951,6.16493
87247,1.18628,0.87723,10.95851
87296,-2.22495,-0.05351,12.50914
87346,-3.61945,-0.17517,8.42070
87412,1.44707,2.29141,7.02470
87446,-5.64241,-0.37444,8.94197
87496,-0.46103,-0.09311,12.77365
87546,-3.88258,-1.68636,10.97488
87596,-2.03516,2.59027,7.91377
87647,-3.76958,0.30275,10.47864
87697,12.62764,-1.70897,9.58388
87746,-0.75713,1.44453,10.17502
87796,-2.61310,-0.38319,5.21722
87847,-0.94806,-1.08580,7.40314
87897,0.38295,0.52588,10.43715
87946,0.54100,1.88600,9.80177
87998,3.06485,0.63301,9.85529
88046,0.55769,-0.58922,11.86354
88097,2.15718,-1.21761,9.69698
88147,3.80913,-0.26128,7.89714
88197,1.80110,1.28676,11.86507
88248,-2.71002,1.47508,14.42439
88297,6.30075,-0.48706,6.20285
88346,4.99976,-0.57059,6.46451
88395,5.23280,0.97823,10.50423
88453,2.49034,0.81773,9.36714
88495,3.14613,0.68365,13.37970
88545,5.58437,-1.22337,4.21564
88595,1.56975,1.47844,7.84685
88645,-1.59335,-0.50529,12.05887
88696,-4.16606,-0.87683,10.45586
88746,-0.70976,0.12886,9.30704
88797,-2.44502,3.30202,15.58908
88846,-2.07718,0.99423,9.52879
88897,-0.11351,1.65804,2.78442
88946,1.05606,0.46278,11.02013
88996,0.66356,1.09628,9.46339
89047,-3.31096,0.83864,10.78949
89096,1.71484,-0.64351,9.16818
89146,0.95319,-0.65446,9.08917
89197,3.39772,-2.11652,9.66544
89247,-4.38353,0.59978,13.42758
89297,1.74710,-0.15863,7.66364
89346,2.93042,0.59662,7.37839
89396,-3.24094,0.89915,11.23241
89449,-1.03615,1.70596,10.60712
89495,-1.92415,0.84866,11.03513
89546,-0.02922,0.36089,9.53098
89596,0.97195,-0.08162,9.08038
89646,1.86057,-0.60973,12.20792
89697,3.24966,-2.91956,7.50162
89747,3.70766,0.18268,8.14290
89797,1.74171,0.64563,11.63019
89847,3.31769,-1.22218,9.90106
89897,2.36957,-0.77144,10.86307
89947,0.31812,-2.92879,9.60298
89997,6.28587,-1.59460,5.63522
90046,0.60460,-1.46599,10.63435
90097,-0.65672,-3.01994,8.22740
90148,2.16084,1.48940,8.75478
90197,0.08049,-0.83897,5.77927
90246,-0.87930,3.60403,11.01025
90297,-1.18062,1.19992,12.22290
90347,3.37160,0.02550,9.04024
90398,3.73489,0.07159,7.51746
90448,-0.30971,0.52226,9.59445
90496,1.14481,1.79875,11.22144
90546,-0.43010,2.10789,12.32326
90597,-0.45930,-1.18407,12.05380
90646,1.36757,-1.04346,8.65068
90697,3.42371,-3.45612,6.40443
90745,2.60277,-4.16142,8.37711
90796,1.47018,0.39810,8.74077
90846,-1.29430,-0.37384,11.65910
